USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
NV,32011,858640,Eureka County,10814963913,11082875,4175.681,4.279,39.977788,-116.272208
NV,32013,863310,Humboldt County,24969524983,44196981,9640.788,17.065,41.407914,-118.127591
NV,32015,863368,Lander County,14219262937,76103231,5490.088,29.384,39.90021,-117.04724
NV,32017,863992,Lincoln County,27540221717,9802724,10633.34,3.785,37.634605,-114.863037
NV,32019,858645,Lyon County,5182918074,59602521,2001.136,23.013,39.022213,-119.197425
NV,32021,858644,Mineral County,9719801599,155746673,3752.837,60.134,38.516647,-118.416279
NV,32023,863599,Nye County,47091007512,43208096,18181.94,16.683,37.965864,-116.459011
NV,32027,858646,Pershing County,15634726504,79934451,6036.602,30.863,40.439639,-118.409477
NV,32029,858642,Storey County,680961943,1870975,262.921,0.722,39.438385,-119.524646
NV,32031,858608,Washoe County,16323058649,621192762,6302.368,239.844,40.734015,-119.662272
NV,32033,858615,White Pine County,22987794112,54678877,8875.637,21.112,39.418234,-114.900605
NV,32510,863219,Carson City,374669596,32587486,144.661,12.582,39.15306,-119.747379
NH,33001,873174,Belknap County,1036582289,177039345,400.227,68.355,43.519109,-71.425366
NH,33003,873175,Carroll County,2411458935,158933434,931.07,61.365,43.867567,-71.201665
NH,33005,873176,Cheshire County,1830366195,57990901,706.708,22.39,42.925455,-72.248217
NH,33007,873177,Coos County,4648216798,90773891,1794.687,35.048,44.652419,-71.289383
NH,33009,873178,Grafton County,4425927252,105375486,1708.86,40.686,43.926498,-71.842337
NH,33011,873179,Hillsborough County,2269220216,41604851,876.151,16.064,42.911643,-71.723101
NH,33013,873180,Merrimack County,2419397069,57788894,934.134,22.312,43.299485,-71.68013
NH,33015,873181,Rockingham County,1799805954,259517418,694.909,100.2,42.988583,-71.098988
NH,33017,873182,Strafford County,955401980,39157548,368.883,15.119,43.293172,-71.035889
NH,33019,873183,Sullivan County,1391587566,38070546,537.295,14.699,43.361188,-72.222084
NJ,34001,882270,Atlantic County,1439268063,300756302,555.705,116.123,39.469354,-74.633758
NJ,34003,882271,Bergen County,603586345,35295259,233.046,13.628,40.959648,-74.07486
NJ,34005,882272,Burlington County,2068300082,55071685,798.575,21.263,39.875786,-74.663006
NJ,34007,882273,Camden County,573074122,15610653,221.265,6.027,39.802352,-74.961251
NJ,34009,882274,Cape May County,651209912,955666225,251.434,368.985,39.086142,-74.847716
NJ,34011,882275,Cumberland County,1252937526,502091232,483.762,193.859,39.328387,-75.121644
NJ,34013,882276,Essex County,326917586,8824766,126.224,3.407,40.7874,-74.246292
NJ,34015,882277,Gloucester County,834029328,39256494,322.021,15.157,39.722825,-75.145548
NJ,34017,882278,Hudson County,119573222,41957197,46.167,16.2,40.731375,-74.078601
NJ,34019,882228,Hunterdon County,1108070854,24909684,427.829,9.618,40.565283,-74.911969
NJ,34021,882229,Mercer County,581627710,11191196,224.568,4.321,40.282503,-74.703724
NJ,34023,882230,Middlesex County,800274372,35840643,308.988,13.838,40.439593,-74.407585
NJ,34025,882910,Monmouth County,1214199010,508969591,468.805,196.514,40.287056,-74.152445
NJ,34027,882231,Morris County,1192131785,55356358,460.285,21.373,40.858581,-74.547427
NJ,34029,882279,Ocean County,1628651034,742227344,628.826,286.576,39.865669,-74.258864
NJ,34031,882232,Passaic County,480889159,32027550,185.672,12.366,41.03789,-74.29828
NJ,34033,882233,Salem County,859839842,104488189,331.986,40.343,39.573828,-75.357356
NJ,34035,882234,Somerset County,781585023,7882165,301.772,3.043,40.565522,-74.61993
NJ,34037,882236,Sussex County,1341722596,43476117,518.042,16.786,41.137424,-74.691855
NJ,34039,882235,Union County,266407132,6581164,102.86,2.541,40.659871,-74.308696
NJ,34041,882237,Warren County,924474705,15272731,356.942,5.897,40.853524,-75.009542
NM,35001,1702363,Bernalillo County,3006515731,16485205,1160.822,6.365,35.054002,-106.669064
NM,35003,929108,Catron County,17932273995,14191059,6923.69,5.479,33.901858,-108.392088
NM,35005,1702364,Chaves County,15708999673,25504229,6065.279,9.847,33.361604,-104.469837
NM,35006,933051,Cibola County,11757111067,5799905,4539.446,2.239,34.93205,-108.000374
NM,35007,929117,Colfax County,9733541340,26310378,3758.141,10.158,36.612962,-104.640126
NM,35009,933053,Curry County,3638239921,8177722,1404.732,3.157,34.572984,-103.346055
NM,35011,933054,De Baca County,6015540562,29159485,2322.613,11.259,34.359273,-104.368696
NM,35013,929109,Doña Ana County,9862378923,17584911,3807.886,6.79,32.350912,-106.832182
NM,35015,936829,Eddy County,10815082211,56440121,4175.727,21.792,32.45787,-104.306479
NM,35017,915980,Grant County,10260554397,15353565,3961.622,5.928,32.732087,-108.381504
NM,35019,929111,Guadalupe County,7848985197,2890381,3030.51,1.116,34.869782,-104.784968
NM,35021,933055,Harding County,5504945389,1154331,2125.471,0.446,35.85958,-103.851495
NM,35023,929106,Hidalgo County,8901447356,23652065,3436.868,9.132,31.898052,-108.751929
NM,35025,1702365,Lea County,11372050898,8468365,4390.774,3.27,32.795687,-103.413271
NM,35027,929116,Lincoln County,12512499304,564271,4831.103,0.218,33.740941,-105.449083
NM,35028,1702366,Los Alamos County,282741293,229939,109.167,0.089,35.870047,-106.307968
NM,35029,933057,Luna County,7679795371,431978,2965.186,0.167,32.184523,-107.747191
NM,35031,929107,McKinley County,14114969857,14130259,5449.821,5.456,35.583878,-108.253266
NM,35033,1702367,Mora County,5001919945,6079112,1931.252,2.347,35.982841,-104.921898
NM,35035,929104,Otero County,17128141980,37012198,6613.213,14.29,32.588776,-105.781079
NM,35037,929110,Quay County,7444354959,18734852,2874.282,7.234,35.107018,-103.548071
NM,35039,1702368,Rio Arriba County,15179491032,91465583,5860.835,35.315,36.509669,-106.693983
NM,35041,1702369,Roosevelt County,6339211619,18703747,2447.583,7.222,34.021457,-103.482725
NM,35043,929113,Sandoval County,9610446460,13701638,3710.614,5.29,35.685071,-106.882619
NM,35045,936844,San Juan County,14279078873,65433054,5513.183,25.264,36.511624,-108.324578
NM,35047,929114,San Miguel County,12213735014,51380194,4715.75,19.838,35.476859,-104.803519
NM,35049,933322,Santa Fe County,4945413902,3645262,1909.435,1.407,35.514324,-105.965771
NM,35051,1702370,Sierra County,10823675640,148054792,4179.045,57.164,33.119461,-107.188153
NM,35053,1702371,Socorro County,17214578419,5360180,6646.586,2.07,33.991658,-106.939136
NM,35055,933056,Taos County,5705972049,3385857,2203.088,1.307,36.576529,-105.637986
NM,35057,929112,Torrance County,8662894455,2301139,3344.762,0.888,34.554979,-105.890558
NM,35059,929115,Union County,9903448669,18467862,3823.743,7.13,36.488085,-103.475723
NM,35061,933052,Valencia County,2761374823,5458875,1066.173,2.108,34.71684,-106.806582
NY,36001,974099,Albany County,1354075097,27170408,522.811,10.491,42.58824,-73.97401
NY,36003,974100,Allegany County,2665894517,13153759,1029.308,5.079,42.247853,-78.026153
NY,36005,974101,Bronx County,109002908,39591165,42.086,15.286,40.848711,-73.852939
NY,36007,974102,Broome County,1827925590,25248552,705.766,9.749,42.161977,-75.830283
NY,36009,974103,Cattaraugus County,3388617683,36604676,1308.353,14.133,42.239095,-78.662335
NY,36011,974104,Cayuga County,1791190024,445709315,691.582,172.089,43.008546,-76.574587
NY,36013,974105,Chautauqua County,2745973888,1139483730,1060.226,439.957,42.304216,-79.407595
NY,36015,974106,Chemung County,1055038519,8874383,407.353,3.426,42.15528,-76.747179
NY,36017,974107,Chenango County,2314302586,13138269,893.557,5.073,42.478024,-75.602241
NY,36019,974108,Clinton County,2688025372,206355422,1037.852,79.674,44.752712,-73.705643
NY,36021,974109,Columbia County,1643935433,35064920,634.727,13.539,42.247729,-73.626806
NY,36023,974110,Cortland County,1291814118,7112764,498.772,2.746,42.594039,-76.07624
NY,36025,974111,Delaware County,3735950695,64718246,1442.459,24.988,42.193986,-74.966728
NY,36027,974112,Dutchess County,2060680454,76960141,795.633,29.714,41.75477,-73.740041
NY,36029,974113,Erie County,2700574231,476963092,1042.698,184.156,42.752759,-78.778192
NY,36031,974114,Essex County,4647121774,315962259,1794.264,121.994,44.109601,-73.778431
NY,36033,974115,Franklin County,4219272762,177029048,1629.07,68.351,44.594376,-74.31067
NY,36035,974116,Fulton County,1283235713,96916353,495.46,37.42,43.115609,-74.423678
NY,36037,974117,Genesee County,1276697652,6142592,492.936,2.372,43.00091,-78.192778
NY,36039,974118,Greene County,1676139915,28201064,647.161,10.888,42.28697,-74.149542
NY,36041,974119,Hamilton County,4447984875,234206724,1717.377,90.428,43.657879,-74.502456
NY,36043,974120,Herkimer County,3655846319,120374327,1411.53,46.477,43.571009,-74.841097
NY,36045,974121,Jefferson County,3285857552,1524359927,1268.677,588.559,43.996516,-76.052902
NY,36047,974122,Kings County,180816789,69959433,69.814,27.011,40.635045,-73.95064
NY,36049,974123,Lewis County,3301311295,39609925,1274.643,15.293,43.782681,-75.44414
NY,36051,974124,Livingston County,1636257353,22005740,631.763,8.496,42.727485,-77.769779
NY,36053,974125,Madison County,1696091754,16670512,654.865,6.437,42.910026,-75.663575
NY,36055,974126,Monroe County,1702165595,1837633184,657.21,709.514,43.464475,-77.664656
NY,36057,974127,Montgomery County,1044067645,18598488,403.117,7.181,42.900891,-74.435357
NY,36059,974128,Nassau County,737654603,436841843,284.81,168.666,40.729612,-73.589419
NY,36061,974129,New York County,58678308,28554413,22.656,11.025,40.776642,-73.970187
NY,36063,974130,Niagara County,1352903955,1598825212,522.359,617.31,43.456731,-78.792142
NY,36065,974131,Oneida County,3140111003,117137923,1212.404,45.227,43.242727,-75.434282
NY,36067,974132,Onondaga County,2016071766,70469595,778.41,27.208,43.006516,-76.196134
NY,36069,974133,Ontario County,1668118100,47817324,644.064,18.462,42.856357,-77.303497
NY,36071,974134,Orange County,2102290140,69792795,811.699,26.947,41.40241,-74.306252
NY,36073,974135,Orleans County,1013367012,1103755976,391.263,426.163,43.502287,-78.229726
NY,36075,974136,Oswego County,2464742025,933506722,951.642,360.429,43.461443,-76.209258
NY,36077,974137,Otsego County,2594415515,36387187,1001.709,14.049,42.629776,-75.028841
NY,36079,974138,Putnam County,596504151,41282799,230.312,15.939,41.427904,-73.743882
NY,36081,974139,Queens County,281701329,179389972,108.765,69.263,40.658566,-73.838017
NY,36083,974140,Rensselaer County,1689791499,33569498,652.432,12.961,42.710421,-73.513845
NY,36085,974141,Richmond County,150664996,114271044,58.172,44.12,40.561263,-74.1399
NY,36087,974142,Rockland County,449487517,66800370,173.548,25.792,41.154639,-74.024645
NY,36089,977309,St. Lawrence County,6942149243,365344235,2680.379,141.06,44.488112,-75.074311
NY,36091,974143,Saratoga County,2097880089,87572136,809.996,33.812,43.106135,-73.855387
NY,36093,974144,Schenectady County,529856349,12600388,204.579,4.865,42.817539,-74.043548
NY,36095,974145,Schoharie County,1610503714,11676964,621.819,4.509,42.591294,-74.438172
NY,36097,974146,Schuyler County,850379357,36246355,328.333,13.995,42.419776,-76.938603
NY,36099,974147,Seneca County,838403431,172828915,323.709,66.73,42.782294,-76.827088
NY,36101,974148,Steuben County,3601565161,34993618,1390.572,13.511,42.266725,-77.385525
NY,36103,974149,Suffolk County,2361661506,3784726328,911.843,1461.291,40.943554,-72.692218
NY,36105,974150,Sullivan County,2507457698,74040988,968.135,28.587,41.719993,-74.771577
NY,36107,974151,Tioga County,1343193555,11059013,518.61,4.27,42.178057,-76.297456
NY,36109,974152,Tompkins County,1229337773,43791325,474.65,16.908,42.453003,-76.473481
NY,36111,974153,Ulster County,2911755329,94599648,1124.235,36.525,41.947216,-74.265458
NY,36113,974154,Warren County,2245412210,167428367,866.959,64.644,43.555105,-73.838139
NY,36115,974155,Washington County,2152712229,38127011,831.167,14.721,43.312377,-73.439428
NY,36117,974156,Wayne County,1563903206,2018183514,603.826,779.225,43.458758,-77.063164
NY,36119,974157,Westchester County,1115032412,179949326,430.516,69.479,41.15277,-73.745912
NY,36121,974158,Wyoming County,1535218807,9158501,592.751,3.536,42.701363,-78.228567
NY,36123,974159,Yates County,875785678,97504778,338.143,37.647,42.638237,-77.104324
NC,37001,1008531,Alamance County,1098038815,27933337,423.955,10.785,36.043954,-79.400573
NC,37003,1008532,Alexander County,673318907,9433661,259.97,3.642,35.920951,-81.177467
NC,37005,1008533,Alleghany County,608803059,3852979,235.06,1.488,36.489356,-81.132299
NC,37007,1008534,Anson County,1376453020,14612922,531.452,5.642,34.974996,-80.109959
NC,37009,1008535,Ashe County,1103726541,8074512,426.151,3.118,36.443469,-81.499334
NC,37011,1008536,Avery County,639941325,374186,247.083,0.144,36.07209,-81.920285
NC,37013,1026333,Beaufort County,2143054135,338699325,827.438,130.773,35.482313,-76.842014
NC,37015,1026334,Bertie County,1811097673,108727758,699.269,41.98,36.059043,-76.962364
NC,37017,1026336,Bladen County,2264613773,33109960,874.372,12.784,34.591938,-78.539489
NC,37019,1026340,Brunswick County,2199318070,520213617,849.161,200.856,34.038754,-78.227765
NC,37021,1008538,Buncombe County,1700784134,8968972,656.676,3.463,35.609371,-82.530426
NC,37023,1008539,Burke County,1313431687,20607543,507.119,7.957,35.746182,-81.70618
NC,37025,1008540,Cabarrus County,936894773,7036958,361.737,2.717,35.388369,-80.552694
NC,37027,1008541,Caldwell County,1221349793,7115676,471.566,2.747,35.957915,-81.530002
NC,37029,1026335,Camden County,623037915,180406784,240.556,69.655,36.342344,-76.162488
NC,37031,1026337,Carteret County,1311157666,2160963597,506.241,834.353,34.858313,-76.526967
NC,37033,1008542,Caswell County,1100481886,8623004,424.898,3.329,36.394298,-79.339609
NC,37035,1008543,Catawba County,1032688173,38052683,398.723,14.692,35.66045,-81.212848
NC,37037,1008544,Chatham County,1767037032,71417561,682.257,27.574,35.704994,-79.251454
NC,37039,1008545,Cherokee County,1179553048,29250811,455.428,11.294,35.136232,-84.061309
NC,37041,1025822,Chowan County,446701257,157537230,172.472,60.825,36.128979,-76.602752
NC,37043,1008546,Clay County,556215945,15199008,214.756,5.868,35.052997,-83.752264
NC,37045,1008547,Cleveland County,1202562622,10201818,464.312,3.939,35.33463,-81.557114
NC,37047,1026339,Columbus County,2425879846,43576659,936.637,16.825,34.261602,-78.639308
NC,37049,1026123,Craven County,1836193718,168875736,708.958,65.203,35.118179,-77.082541
NC,37051,1026124,Cumberland County,1689893572,15269685,652.472,5.896,35.050192,-78.828719
NC,37053,1026125,Currituck County,678206315,685661623,261.857,264.735,36.372174,-75.941224
NC,37055,1026133,Dare County,992627007,3054395107,383.255,1179.309,35.606269,-75.767536
NC,37057,1008548,Davidson County,1431436286,37142616,552.681,14.341,35.795131,-80.207107
NC,37059,1008549,Davie County,683501089,7616429,263.901,2.941,35.929355,-80.542552
NC,37061,1026132,Duplin County,2113896535,14230328,816.18,5.494,34.934403,-77.933543
NC,37063,1008550,Durham County,740752729,30717845,286.006,11.86,36.033822,-78.87812
NC,37065,1008551,Edgecombe County,1308600778,3616263,505.254,1.396,35.917055,-77.602655
NC,37067,1008552,Forsyth County,1057166636,11709867,408.174,4.521,36.132466,-80.256961
NC,37069,1008553,Franklin County,1273423173,7322162,491.671,2.827,36.088241,-78.28309
NC,37071,1008554,Gaston County,922062334,20957552,356.01,8.092,35.293344,-81.177256
NC,37073,1026126,Gates County,881747778,13578051,340.445,5.243,36.442135,-76.702355
NC,37075,1008555,Graham County,756479703,24827629,292.078,9.586,35.348364,-83.830915
NC,37077,1008556,Granville County,1374998246,14526331,530.89,5.609,36.299884,-78.657634
NC,37079,1008557,Greene County,688750821,1220439,265.928,0.471,35.481959,-77.681688
NC,37081,1008558,Guilford County,1672459307,30780147,645.74,11.884,36.079065,-79.788665
NC,37083,1008559,Halifax County,1875375035,18371235,724.086,7.093,36.251438,-77.644842
NC,37085,1008560,Harnett County,1540982100,16387537,594.977,6.327,35.368635,-78.87161
NC,37087,1008561,Haywood County,1434070696,2414518,553.698,0.932,35.557099,-82.972823
NC,37089,1008562,Henderson County,966236940,5607354,373.066,2.165,35.336415,-82.479741
NC,37091,1026127,Hertford County,914421009,18891657,353.06,7.294,36.363517,-76.981616
NC,37093,1008563,Hoke County,1012029741,4012375,390.747,1.549,35.017233,-79.241964
NC,37095,1008564,Hyde County,1586697461,2101506404,612.627,811.396,35.408157,-76.153687
NC,37097,1008565,Iredell County,1487206094,59953037,574.214,23.148,35.806355,-80.874538
NC,37099,1008566,Jackson County,1271085218,9779074,490.769,3.776,35.279929,-83.122478
NC,37101,1026327,Johnston County,2048950493,11395647,791.104,4.4,35.5134,-78.367311
NC,37103,1026338,Jones County,1219128926,6493500,470.708,2.507,35.032268,-77.356195
NC,37105,1008567,Lee County,660335347,10583010,254.957,4.086,35.476336,-79.172117
NC,37107,1008568,Lenoir County,1037491853,5802398,400.578,2.24,35.240068,-77.63551
NC,37109,1008569,Lincoln County,771710028,23522668,297.959,9.082,35.488502,-81.226975
NC,37111,1025836,McDowell County,1141169585,13956755,440.608,5.389,35.682232,-82.048029
NC,37113,1025833,Macon County,1335302100,10722138,515.563,4.14,35.152959,-83.421901
NC,37115,1025834,Madison County,1164217417,4836813,449.507,1.868,35.864078,-82.712731
NC,37117,1026328,Martin County,1194550410,751151,461.219,0.29,35.841059,-77.112867
NC,37119,1008570,Mecklenburg County,1355606248,58054852,523.403,22.415,35.246862,-80.833832
NC,37121,1008571,Mitchell County,573522047,1679910,221.438,0.649,36.013102,-82.163554
NC,37123,1008572,Montgomery County,1273731539,25909686,491.791,10.004,35.334415,-79.906602
NC,37125,1008573,Moore County,1807460587,20689548,697.864,7.988,35.308272,-79.492725
